❤️douyu(ljk播放器),#genre#
荒野猎人 价值万金的深海巨物，你确定不来看看吗？,http://121.51.14.14/tx.hls.huya.com/src/1099531728624-1099531728624-86332484781867008-2199063580704-10057-A-0-1.flv?wsSecret=1a96e15bf7b4dbbae767098d49cdd4ef&wsTime=6246db51&u=0&seqid=16487244314890000&ctype=tars_mobile&fs=bgct&t=103
篮球精选 林书豪，哭了！,http://121.51.14.14/tx.hls.huya.com/src/1099531627841-1099531627841-85899625092874240-2199063379138-10057-A-0-1.flv?wsSecret=efba8d373aa55cc4414bd51d8520e988&wsTime=6246db52&u=0&seqid=16487244328250000&ctype=tars_mobile&fs=bgct&t=103
随风摆动的裙摆 你敢玩密室逃脱吗,http://121.51.14.14/tx.hls.huya.com/src/1099531728922-1099531728922-86333764682121216-2199063581300-10057-A-0-1.flv?wsSecret=98017127baa837f5d4e919b4bc73e88b&wsTime=6246db54&u=0&seqid=16487244348950000&ctype=tars_mobile&txyp=o%3Atyeic11%3B&fs=bgct&t=103
篮球直播 2021年3X3黄金联赛大区赛[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531627800-1099531627800-85899448999215104-2199063379056-10057-A-0-1.flv?wsSecret=bd82a97ea3fe1e6049abd8f5a3ec9c72&wsTime=6246db55&u=0&seqid=16487244363250000&ctype=tars_mobile&txyp=o%3Anc4%3B&fs=bgct&t=103
苏苏的小生活 最新WWE 无间道来袭！,http://121.51.14.14/tx.hls.huya.com/src/1099531627965-1099531627965-85900157668818944-2199063379386-10057-A-0-1.flv?wsSecret=07470250e2d42c928b139df21943e4ce&wsTime=6246db57&u=0&seqid=16487244375970000&ctype=tars_mobile&fs=bgct&t=103
拜仁慕尼黑专场 21/22赛季德甲拜仁专场[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728770-1099531728770-86333111847092224-2199063580996-10057-A-0-1.flv?wsSecret=0c6f70956058e377ade341578ef9ce69&wsTime=6246db59&u=0&seqid=16487244394010000&ctype=tars_mobile&fs=bgct&t=103
第一赛场 2021赛季 FE电动方程式[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531739778-1099531739778-86380390847086592-2199063603012-10057-A-0-1.flv?wsSecret=10330262ef7e37fa6354a10ea2cea613&wsTime=6246db5c&u=0&seqid=16487244434660000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
十二酱 见过美女摔跤，凶狠起来壮汉都怕,http://121.51.14.14/tx.hls.huya.com/src/1099531728893-1099531728893-86333640128069632-2199063581242-10057-A-0-1.flv?wsSecret=1d09b00150ab290d49f608248b659b14&wsTime=6246db63&u=0&seqid=16487244497660000&ctype=tars_mobile&fs=bgct&t=103
揽星-艺声音乐 123···········,http://121.51.14.14/tx.hls.huya.com/src/1199557646703-1199557646703-5419265691142324224-2399115416862-10057-A-0-1.flv?wsSecret=86d3bddd0c9776e0c3fcf2805da7f3cc&wsTime=6246db64&u=0&seqid=16487244508590000&ctype=tars_mobile&fs=bgct&t=103
大胃王莉雅 装甲机器人，直接被对手切废，机身碎裂,http://121.51.14.14/tx.hls.huya.com/src/1099531627803-1099531627803-85899461884116992-2199063379062-10057-A-0-1.flv?wsSecret=ab7a072810f0faf1b8d52c58fc5d40ca&wsTime=6246db67&u=0&seqid=16487244532370000&ctype=tars_mobile&fs=bgct&t=103
知识工厂 体质差经常感冒？试试陈数力荐的瑜伽运动，提升免疫力,http://121.51.14.14/tx.hls.huya.com/src/1199548667595-1199548667595-5380700715935072256-2399097458646-10057-A-0-1.flv?wsSecret=a03287d1f6de7a2751ba54ba7bd65047&wsTime=6246dbc5&u=0&seqid=16487245479790000&ctype=tars_mobile&txyp=o%3Atyeic11%3B&fs=bgct&t=103
美洲杯比赛精华 2021美洲杯比赛精华[重播],http://121.51.14.14/tx.hls.huya.com/src/1099531728837-1099531728837-86333399609901056-2199063581130-10057-A-0-1.flv?wsSecret=c844b37192c439b06663c8d227f1aff6&wsTime=6246dbc7&u=0&seqid=16487245496890000&ctype=tars_mobile&fs=bgct&t=103
全圆足球 【直播】《预鉴世界杯》,http://121.51.14.14/tx.hls.huya.com/src/1199591658743-1199591658743-5565346290612568064-2399183440942-10057-A-0-1.flv?wsSecret=f3b38fc2ba423fa4de269379d52e633a&wsTime=6246dbc9&u=0&seqid=16487245512970000&ctype=tars_mobile&txyp=o%3Aj10%3B&fs=bgct&t=103
拳击爱好者-东哥 泰森K1谁厉害?,http://121.51.14.14/tx.hls.huya.com/src/1099531627817-1099531627817-85899522013659136-2199063379090-10057-A-0-1.flv?wsSecret=ae32de77e31032f9db39019be88e2767&wsTime=6246dbcb&u=0&seqid=16487245533870000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
蒙面摔角场 决战到天明,http://121.51.14.14/tx.hls.huya.com/src/1099531627832-1099531627832-85899586438168576-2199063379120-10057-A-0-1.flv?wsSecret=a77625d70a4ebb11d066673dee861293&wsTime=6246dbcc&u=0&seqid=16487245548810000&ctype=tars_mobile&fs=bgct&t=103
沙田柚5哥 2022斯文诺克奥沙利文VS威廉姆斯,http://121.51.14.14/tx.hls.huya.com/src/2244870829-2244870829-9641646794299408384-4489865114-10057-A-0-1.flv?wsSecret=4b1d59fac198ead4f14dcd79c3259c10&wsTime=6246dbce&u=0&seqid=16487245564760000&ctype=tars_mobile&fs=bgct&t=103
俄罗武当派 街头铁笼斗，拳拳到肉的刺激,http://121.51.14.14/tx.hls.huya.com/src/1099531728965-1099531728965-86333949365714944-2199063581386-10057-A-0-1.flv?wsSecret=756081aa9e8939e9ea81f52bb87e7688&wsTime=6246dbd0&u=0&seqid=16487245584120000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
德国足球甲级联赛2 勒沃库森7-1菲尔特 2021/22赛季德甲[重播],http://121.51.14.14/tx.hls.huya.com/src/0-0-0-2199063580966-10057-A-0-1.flv?wsSecret=6d2af72595206094843b5da4916917a6&wsTime=6246dbd2&u=0&seqid=16487245603820000&ctype=tars_mobile&txyp=o%3An111%3B&fs=bgct&t=103
拳满天下 双人荒野生存 一口气看完求生1+1全集,http://121.51.14.14/tx.hls.huya.com/src/1099531627818-1099531627818-85899526308626432-2199063379092-10057-A-0-1.flv?wsSecret=2b45853e59358283e035b614ee96ed7a&wsTime=6246dbd3&u=0&seqid=16487245617570000&ctype=tars_mobile&fs=bgct&t=103
龙哥搏击 泰森狂潮 一拳秒杀的KO机器,http://121.51.14.14/tx.hls.huya.com/src/1099531627828-1099531627828-85899569258299392-2199063379112-10057-A-0-1.flv?wsSecret=69cac74a5f578c7cd13316a02bb231a0&wsTime=6246dbd5&u=0&seqid=16487245637820000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
格斗迷阿斌 顶级猎犬lou拳格斗 重口厮杀,http://121.51.14.14/tx.hls.huya.com/src/1099531627819-1099531627819-85899530603593728-2199063379094-10057-A-0-1.flv?wsSecret=6b1712ff6bacdbeb8279ed7544069a10&wsTime=6246dbd7&u=0&seqid=16487245651590000&ctype=tars_mobile&fs=bgct&t=103
脑力大胆君 胆小别来，能追逐 全程尖叫,http://121.51.14.14/tx.hls.huya.com/src/1099531739765-1099531739765-86380335012511744-2199063602986-10057-A-0-1.flv?wsSecret=4d3a60400f391f80cac2f72475b5ce43&wsTime=6246dbd9&u=0&seqid=16487245677020000&ctype=tars_mobile&fs=bgct&t=103
WWE清流1路 WWE往期精彩节目清流 每晚九点直播,http://txtest-xp2p.p2p.huya.com/src/1099531728844-1099531728844-86333429674672128-2199063581144-10057-A-0-1.xs?wsSecret=23e937bf5f8a82d5367679fbd94c00be&wsTime=6246cb81&u=0&seqid=16487203839200000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
冲刺吧丢小丢 灌篮高手漫画速读,http://txtest-xp2p.p2p.huya.com/src/1099531627798-1099531627798-85899440409280512-2199063379052-10057-A-0-1.xs?wsSecret=8132ca5d918f77af1c66b25415f6b4c3&wsTime=6246cb8b&u=0&seqid=16487203935400000&ctype=tars_mobile&fs=bgct&t=103
看我的箭准不准 原始生存40天，大佬组队PK,http://txtest-xp2p.p2p.huya.com/src/1099531627787-1099531627787-85899393164640256-2199063379030-10057-A-0-1.xs?wsSecret=1f4b09f389f11af0d205a70ca0a4c7af&wsTime=6246cb8f&u=0&seqid=16487203971330000&ctype=tars_mobile&fs=bgct&t=103
鹏叔说球 德甲回放：拜仁VS狼堡,http://txtest-xp2p.p2p.huya.com/src/1199555318513-1199555318513-5409266191233449984-2399110760482-10057-A-0-1.xs?wsSecret=954213eee887b09814425378c442bbdd&wsTime=6246cb99&u=0&seqid=16487204079580000&ctype=tars_mobile&fs=bgct&t=103
足协杯上海专场 玻利维亚足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728828-1099531728828-86333360955195392-2199063581112-10057-A-0-1.xs?wsSecret=15b1eb28dc39ad6c322f148b7e6e0418&wsTime=6246cba6&u=0&seqid=16487204206960000&ctype=tars_mobile&fs=bgct&t=103
格斗迷-小亮 地域牢笼！铁笼赛专场！,http://txtest-xp2p.p2p.huya.com/src/1099531627899-1099531627899-85899874200977408-2199063379254-10057-A-0-1.xs?wsSecret=c839f2de2c5f2a36245d4e37a0b920d2&wsTime=6246cba9&u=0&seqid=16487204234400000&ctype=tars_mobile&fs=bgct&t=103
多特蒙德专场 21/22德甲多特专场[重播],http://txtest-xp2p.p2p.huya.com/src/1099531728771-1099531728771-86333116142059520-2199063580998-10057-A-0-1.xs?wsSecret=8970b533023ef8c64cf241a7233f45b4&wsTime=6246cbad&u=0&seqid=16487204275270000&ctype=tars_mobile&fs=bgct&t=103
美洲杯小剧场 一步之遥？丈量内马尔与梅西之间的距离,http://txtest-xp2p.p2p.huya.com/src/1099531728838-1099531728838-86333403904868352-2199063581132-10057-A-0-1.xs?wsSecret=e421ea01b4feec4d8eb6b4323d0d5f4f&wsTime=6246cbaf&u=0&seqid=16487204298560000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
厄瓜多尔足球专场 厄瓜多尔足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728831-1099531728831-86333373840097280-2199063581118-10057-A-0-1.xs?wsSecret=474d4839f57cc019cb12b6236f640af4&wsTime=6246cbb4&u=0&seqid=16487204343420000&ctype=tars_mobile&fs=bgct&t=103
大盛-小丸子 ❤️,http://txtest-xp2p.p2p.huya.com/src/1279521184437-1279521184437-16818651804362342400-2559042492330-10057-A-0-1.xs?wsSecret=b2604c4b20c4a1a137b261e470f872b4&wsTime=6246cbb5&u=0&seqid=16487204360560000&ctype=tars_mobile&fs=bgct&t=103
拳迷豪哥 超震撼裸拳擂台对决 拳拳到肉 血沫横飞,http://txtest-xp2p.p2p.huya.com/src/1099531627808-1099531627808-85899483358953472-2199063379072-10057-A-0-1.xs?wsSecret=2e0deb0566a05048cdfb649b6b9fafb8&wsTime=6246cbb7&u=0&seqid=16487204372300000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
战界之力 战界之力-大众拳击馆内赛 [回放],http://txtest-xp2p.p2p.huya.com/src/0-0-0-2399154152386-10057-A-0-1.xs?wsSecret=7d9542f8af23ceb5668d43736586d622&wsTime=6246cbb8&u=0&seqid=16487204385550000&ctype=tars_mobile&txyp=o%3Anc4%3B&fs=bgct&t=103
UNI健身健美联赛  UNI健身健美联赛 完美身材大秀[重播],http://txtest-xp2p.p2p.huya.com/src/1199594384053-1199594384053-5577051407934029824-2399188891562-10057-A-0-1.xs?wsSecret=0df293b801b26d8bf916d4f14e943c67&wsTime=6246cbba&u=0&seqid=16487204401970000&ctype=tars_mobile&txyp=o%3Afz1%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=103
奶油芊芊 忍者摔跤大赛，修行只为今日,http://txtest-xp2p.p2p.huya.com/src/1099531627809-1099531627809-85899487653920768-2199063379074-10057-A-0-1.xs?wsSecret=5a99a56a83cf24ba7371f889bad1cafb&wsTime=6246cbbb&u=0&seqid=16487204413320000&ctype=tars_mobile&fs=bgct&t=103
圭足球专场 拉圭足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728832-1099531728832-86333378135064576-2199063581120-10057-A-0-1.xs?wsSecret=34f269dac1d687bb5f7263a6de20f02c&wsTime=6246cbbe&u=0&seqid=16487204447030000&ctype=tars_mobile&fs=bgct&t=103
WWE精彩视频秀 李霞独家专访！首位WWE中国之星驾到,http://txtest-xp2p.p2p.huya.com/src/1099531728847-1099531728847-86333442559574016-2199063581150-10057-A-0-1.xs?wsSecret=8070de640979f458f93712105d1e7dd9&wsTime=6246cbc1&u=0&seqid=16487204475860000&ctype=tars_mobile&txyp=o%3Anc2%3B&fs=bgct&t=103
美少女春丽 狗狗都会冲浪了，真是人不如狗啊,http://txtest-xp2p.p2p.huya.com/src/1099531728923-1099531728923-86333768977088512-2199063581302-10057-A-0-1.xs?wsSecret=399b08d5c5be20139e42f8105da9a926&wsTime=6246cbc2&u=0&seqid=16487204487350000&ctype=tars_mobile&fs=bgct&t=103
德国足球甲级联赛副舞台 莱比锡恶战多特    2021/22德甲联赛[重播],http://txtest-xp2p.p2p.huya.com/src/1099531740188-1099531740188-86382151783677952-2199063603832-10057-A-0-1.xs?wsSecret=8801376a500a8429e3216cf871545f7d&wsTime=6246cbc3&u=0&seqid=16487204498990000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
大眼妹兔兔 这样的啦啦队你爱了吗~,http://txtest-xp2p.p2p.huya.com/src/1099531728616-1099531728616-86332450422128640-2199063580688-10057-A-0-1.xs?wsSecret=b12104bdc77d4d5547922b9997b4ebcd&wsTime=6246cbc5&u=0&seqid=16487204510690000&ctype=tars_mobile&fs=bgct&t=103
德甲赛事回顾1 德甲周刊第18期,http://txtest-xp2p.p2p.huya.com/src/1099531728788-1099531728788-86333189156503552-2199063581032-10057-A-0-1.xs?wsSecret=6745374bcdc4570ee2bcc119f3d891d6&wsTime=6246cbc6&u=0&seqid=16487204526820000&ctype=tars_mobile&fs=bgct&t=103
Xint牌榴莲 测一测,http://txtest-xp2p.p2p.huya.com/src/1199575766996-1199575766996-5497091756971261952-2399151657448-10057-A-0-1.xs?wsSecret=f6708be4505a60a3edce88cd560fe39f&wsTime=6246cbc8&u=0&seqid=16487204541090000&ctype=tars_mobile&fs=bgct&t=103
后浪-大祭司 你不知道的川藏线旅行,http://txtest-xp2p.p2p.huya.com/src/1199566096018-1199566096018-5455555222740926464-2399132315492-10057-A-0-1.xs?wsSecret=ec6f41bce86545d874bfb29e4b1bd8e8&wsTime=6246cbca&u=0&seqid=16487204567970000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&t=103
德国足球甲级联赛4 斯图加特3:1霍芬海姆 2021/22德甲联赛[重播],http://txtest-xp2p.p2p.huya.com/src/0-0-0-2199063580970-10057-A-0-1.xs?wsSecret=181a901613fe2a0d155458d26d3b26b5&wsTime=6246cbd6&u=0&seqid=16487204689760000&ctype=tars_mobile&txyp=o%3An111%3B&fs=bgct&t=103
蜜桃同学 十分钟站立减肥操,http://txtest-xp2p.p2p.huya.com/src/1199549075839-1199549075839-5382454110563860480-2399098275134-10057-A-0-1.xs?wsSecret=1505c46dea949cf1c7b14f1e53c1a91c&wsTime=6246cbdb&u=0&seqid=16487204738060000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
平平无奇的恋爱姬 WWE次级赛，地下摔跤晋级争夺！,http://txtest-xp2p.p2p.huya.com/src/1099531739984-1099531739984-86381275610349568-2199063603424-10057-A-0-1.xs?wsSecret=5e96902642f16695bdce9f288ad2eecd&wsTime=6246cbdf&u=0&seqid=16487204772780000&ctype=tars_mobile&fs=bgct&t=103
德甲比赛精华1 德甲比赛精华,http://txtest-xp2p.p2p.huya.com/src/1099531728802-1099531728802-86333249286045696-2199063581060-10057-A-0-1.xs?wsSecret=3bc33d94704bf23ca8b52da6f12acfa7&wsTime=6246cbe0&u=0&seqid=16487204789070000&ctype=tars_mobile&fs=bgct&t=103
世界不一样呀 “大棒槌”驴蹄一步一崴真难受，一刀到底切大块，脚底严重腐烂！,http://txtest-xp2p.p2p.huya.com/src/1099531728593-1099531728593-86332351637880832-2199063580642-10057-A-0-1.xs?wsSecret=7304b0ca514e6b8768c67688951c1c46&wsTime=6246cbe4&u=0&seqid=16487204821390000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
T台可人儿 男女互抽巴掌，扇到头破血流,http://txtest-xp2p.p2p.huya.com/src/1099531739996-1099531739996-86381327149957120-2199063603448-10057-A-0-1.xs?wsSecret=4e346b65c0d86c6a792434be0ea74bd5&wsTime=6246cbe5&u=0&seqid=16487204839750000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103
少林功夫网络考功 2022少林功夫网络考功大赛 重播,http://txtest-xp2p.p2p.huya.com/src/1099531728991-1099531728991-86334061034864640-2199063581438-10057-A-0-1.xs?wsSecret=4c563887a64e2b5ce3ae97c02d8e967a&wsTime=6246cbe9&u=0&seqid=16487204875480000&ctype=tars_mobile&txyp=o%3Acs6%3B&fs=bgct&t=103
我是一颗小虎牙 欢迎来到我是一颗小虎牙的直播间,http://txtest-xp2p.p2p.huya.com/src/1199571752294-1199571752294-5479848743178076160-2399143628044-10057-A-0-1.xs?wsSecret=6e7c0fe72527647dfd989ea1b3b714fb&wsTime=6246cbeb&u=0&seqid=16487204891560000&ctype=tars_mobile&txyp=o%3Az27%3B&fs=bgct&t=103
模拟赛车 第6站！电动方程式锦标赛ACCELERATE电竞赛[重播],http://txtest-xp2p.p2p.huya.com/src/1099531740125-1099531740125-86381881200738304-2199063603706-10057-A-0-1.xs?wsSecret=08e8ce0b8218cb981a995a0ef5577798&wsTime=6246cbec&u=0&seqid=16487204904360000&ctype=tars_mobile&txyp=o%3Awx91%3B&fs=bgct&t=103
德国足球甲级联赛3 柏林赫塔1:2弗莱堡 2021/22赛季德甲[重播],http://txtest-xp2p.p2p.huya.com/src/0-0-0-2199063580968-10057-A-0-1.xs?wsSecret=261a70b3135d9c9d1bf3a73511ccf08a&wsTime=6246cbf1&u=0&seqid=16487204954150000&ctype=tars_mobile&txyp=o%3Awx6%3B&fs=bgct&t=103
逐梦--不过如此 欢迎来到我的直播间,http://txtest-xp2p.p2p.huya.com/src/2362354146-2362354146-10146233798640009216-4724831748-10057-A-0-1.xs?wsSecret=1200f13c653a9ce297dad14b731ff6cd&wsTime=6246cbf2&u=0&seqid=16487204967370000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&t=103
斯克业余大师总决赛 丁俊晖，你为什么这么秀！,http://txtest-xp2p.p2p.huya.com/src/1099531728533-1099531728533-86332093939843072-2199063580522-10057-A-0-1.xs?wsSecret=43e40e2d2ae0cb32ba2e983f30ec019a&wsTime=6246cbf5&u=0&seqid=16487204994790000&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103
开心老师 瑜伽老师,http://txtest-xp2p.p2p.huya.com/src/1279521993636-1279521993636-16822127287603298304-2559044110728-10057-A-0-1.xs?wsSecret=b0827b729089e979e2f75270aa80db59&wsTime=6246cbf7&u=0&seqid=16487205012240000&ctype=tars_mobile&txyp=o%3Acs7%3B&fs=bgct&t=103
豚豚豚豚豚豨 足球,http://txtest-xp2p.p2p.huya.com/src/1199599143491-1199599143491-5597493038491369472-2399198410438-10057-A-0-1.xs?wsSecret=f463fd837ec3fdc6e6a30a65578b5b4e&wsTime=6246cbf8&u=0&seqid=16487205024100000&ctype=tars_mobile&fs=bgct&t=103
林小软 妹子超会钓的，料理也一级棒,http://txtest-xp2p.p2p.huya.com/src/1099531627804-1099531627804-85899466179084288-2199063379064-10057-A-0-1.xs?wsSecret=33d92ea495e634acfc9f4113a35b4003&wsTime=6246cbf9&u=0&seqid=16487205035530000&ctype=tars_mobile&fs=bgct&t=103
帅soserious 吃出6块腹肌！10种食物帮你快速减脂！新手必看！,http://txtest-xp2p.p2p.huya.com/src/1299518413687-1299518413687-10472377075179192320-2599036950830-10057-A-0-1.xs?wsSecret=38aeb6f72fe50ae5a77f0cea6ded4157&wsTime=6246cbfa&u=0&seqid=16487205047740000&ctype=tars_mobile&txyp=o%3Anceic2%3B&fs=bgct&t=103
足协杯广州专场 哥伦比亚足球专场,http://txtest-xp2p.p2p.huya.com/src/1099531728827-1099531728827-86333356660228096-2199063581110-10057-A-0-1.xs?wsSecret=6ef8bc28488859aeefcaefef269a5454&wsTime=6246cbfb&u=0&seqid=16487205059010000&ctype=tars_mobile&fs=bgct&t=103
2020全国游泳锦标赛 洪荒少女傅园慧！全国游泳冠军赛[重播],http://txtest-xp2p.p2p.huya.com/src/1099531627797-1099531627797-85899436114313216-2199063379050-10057-A-0-1.xs?wsSecret=cc9b9bca3ed3c44a1e0ccbde48721201&wsTime=6246cc00&u=0&seqid=16487205106540000&ctype=tars_mobile&fs=bgct&t=103
EQUALIZER #草廠格鬥傳說# 2020 还有谁-寻找传说 原创剧集,http://txtest-xp2p.p2p.huya.com/src/1299516584312-1299516584312-10464519969382072320-2599033292080-10057-A-0-1.xs?wsSecret=7793d54bd2511bbb398c05699ae9c82a&wsTime=6246cc02&u=0&seqid=16487205129600000&ctype=tars_mobile&txyp=o%3Afz6%3B&fs=bgct&t=103
欧尼酱 [初阶]上肢力量感知 · 30X4组,http://txtest-xp2p.p2p.huya.com/src/1099531627837-1099531627837-85899607913005056-2199063379130-10057-A-0-1.xs?wsSecret=95b208895e6169ae13422c820274e4bd&wsTime=6246cc04&u=0&seqid=16487205142710000&ctype=tars_mobile&txyp=o%3Ad2%3B&fs=bgct&t=103
洪豆豆 [中阶]腿1部力量强化 35X6组,http://txtest-xp2p.p2p.huya.com/src/1099531627854-1099531627854-85899680927449088-2199063379164-10057-A-0-1.xs?wsSecret=3cc0ebd32a9ccd691334ff5e86bf7d50&wsTime=6246cc05&u=0&seqid=16487205154400000&ctype=tars_mobile&fs=bgct&t=103
特立独行 [中阶]全身循环 35X6组,http://txtest-xp2p.p2p.huya.com/src/1099531627852-1099531627852-85899672337514496-2199063379160-10057-A-0-1.xs?wsSecret=6c7a5fd3260744c74c37b18a2bd8d7a1&wsTime=6246cc06&u=0&seqid=16487205166020000&ctype=tars_mobile&txyp=o%3Ad3%3B&fs=bgct&t=103
是你的奶糖呀 挨饿德——一个永远吃不饱的男人,http://txtest-xp2p.p2p.huya.com/src/1099531740251-1099531740251-86382422366617600-2199063603958-10057-A-0-1.xs?wsSecret=30254047291e3ea33c134df764287d05&wsTime=6246cc07&u=0&seqid=16487205178440000&ctype=tars_mobile&fs=bgct&t=103
大胖兔 [中阶]上腹燃脂 35X6组,http://txtest-xp2p.p2p.huya.com/src/1099531627853-1099531627853-85899676632481792-2199063379162-10057-A-0-1.xs?wsSecret=6366c80460353d6657334dc9e6641b70&wsTime=6246cc08&u=0&seqid=16487205190020000&ctype=tars_mobile&fs=bgct&t=103
一修铁拳 搏击燃脂真可以吗？,http://txtest-xp2p.p2p.huya.com/src/1199564875935-1199564875935-5450315006157520896-2399129875326-10057-A-0-1.xs?wsSecret=d925b1fff497b88ceb7d7a8bf7e55d02&wsTime=6246cc0a&u=0&seqid=16487205202130000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
